#species	count
species:ncbi:84963	96
species:ncbi:9330	96
species:ncbi:221566	96
species:ncbi:138948	96
species:ncbi:203270	96
species:ncbi:65	96
species:ncbi:67317	96
species:ncbi:459	96
species:ncbi:42858	96
species:ncbi:28172	96
species:ncbi:4744	96
species:ncbi:2277	96
species:ncbi:31287	96
species:ncbi:35522	96
species:ncbi:29088	96
species:ncbi:38742	96
species:ncbi:1262	96
species:ncbi:6832	96
species:ncbi:38881	96
species:ncbi:4224	96
species:ncbi:37928	96
species:ncbi:9943	96
species:ncbi:38937	96
species:ncbi:13677	96
species:ncbi:29727	96
species:ncbi:30066	96
species:ncbi:58172	95
species:ncbi:1445	95
species:ncbi:124036	95
species:ncbi:3843	95
species:ncbi:2288	95
species:ncbi:65470	95
species:ncbi:42408	95
species:ncbi:342587	95
species:ncbi:94219	95
species:ncbi:38766	95
species:ncbi:447	95
species:ncbi:6703	95
species:ncbi:27681	95
species:ncbi:186220	95
species:ncbi:134619	95
species:ncbi:42373	95
species:ncbi:1629	95
species:ncbi:41261	95
species:ncbi:146672	95
species:ncbi:13469	95
species:ncbi:162376	95
species:ncbi:135513	95
species:ncbi:130796	95
species:ncbi:59799	95
species:ncbi:47660	95
species:ncbi:580	95
species:ncbi:40384	95
species:ncbi:132113	95
species:ncbi:146923	95
species:ncbi:280753	94
species:ncbi:35621	94
species:ncbi:1898	94
species:ncbi:283035	94
species:ncbi:110767	94
species:ncbi:68728	94
species:ncbi:37341	94
species:ncbi:11961	94
species:ncbi:30390	94
species:ncbi:1532	94
species:ncbi:28977	94
species:ncbi:30013	94
species:ncbi:9958	94
species:ncbi:9417	94
species:ncbi:91928	94
species:ncbi:34018	94
species:ncbi:54600	94
species:ncbi:76276	94
species:ncbi:89055	94
species:ncbi:81419	94
species:ncbi:150844	94
species:ncbi:188	94
species:ncbi:85681	94
species:ncbi:152387	94
species:ncbi:262751	94
species:ncbi:204377	94
species:ncbi:45589	94
species:ncbi:7445	94
species:ncbi:27606	94
species:ncbi:36249	94
species:ncbi:42839	94
species:ncbi:31296	94
species:ncbi:148960	94
species:ncbi:241146	93
species:ncbi:127582	93
species:ncbi:58720	93
species:ncbi:41200	93
species:ncbi:7282	93
species:ncbi:48068	93
species:ncbi:82076	93
species:ncbi:650	93
species:ncbi:59310	93
species:ncbi:54921	93
species:ncbi:35708	93
species:ncbi:114204	93
species:ncbi:45005	93
species:ncbi:118797	93
species:ncbi:1814	93
species:ncbi:5938	93
species:ncbi:8199	93
species:ncbi:8520	93
species:ncbi:74635	93
species:ncbi:371472	93
species:ncbi:84005	93
species:ncbi:36923	93
species:ncbi:34678	93
species:ncbi:40383	93
species:ncbi:1876	93
species:ncbi:55047	93
species:ncbi:34690	93
species:ncbi:10085	93
species:ncbi:12332	93
species:ncbi:140997	93
species:ncbi:62615	93
species:ncbi:56263	93
species:ncbi:183615	93
species:ncbi:9565	93
species:ncbi:1547	93
species:ncbi:93162	93
species:ncbi:9809	93
species:ncbi:12136	93
species:ncbi:1750	93
species:ncbi:11318	93
species:ncbi:34824	93
species:ncbi:6502	92
species:ncbi:39112	92
species:ncbi:86864	92
species:ncbi:4874	92
species:ncbi:40207	92
species:ncbi:196380	92
species:ncbi:168	92
species:ncbi:48387	92
species:ncbi:7469	92
species:ncbi:9523	92
species:ncbi:27794	92
species:ncbi:44685	92
species:ncbi:33129	92
species:ncbi:55425	92
species:ncbi:278672	92
species:ncbi:72917	92
species:ncbi:66096	92
species:ncbi:72884	92
species:ncbi:5054	92
species:ncbi:7733	92
species:ncbi:282301	92
species:ncbi:143995	92
species:ncbi:7808	92
species:ncbi:56525	92
species:ncbi:1956	92
species:ncbi:47834	91
species:ncbi:4226	91
species:ncbi:298887	91
species:ncbi:118778	91
species:ncbi:111072	91
species:ncbi:39956	91
species:ncbi:10752	91
species:ncbi:47562	91
species:ncbi:35220	91
species:ncbi:71854	91
species:ncbi:2777	91
species:ncbi:72332	91
species:ncbi:7453	91
species:ncbi:53923	91
species:ncbi:33059	91
species:ncbi:1728	91
species:ncbi:79202	91
species:ncbi:171632	91
species:ncbi:68554	91
species:ncbi:48935	91
species:ncbi:119857	91
species:ncbi:2134	91
species:ncbi:4177	91
species:ncbi:56063	91
species:ncbi:107832	91
species:ncbi:100678	91
species:ncbi:64680	91
species:ncbi:265783	91
species:ncbi:48740	91
species:ncbi:5883	91
species:ncbi:195054	91
species:ncbi:51331	91
species:ncbi:13557	91
species:ncbi:31902	91
species:ncbi:83154	90
species:ncbi:4536	90
species:ncbi:1531	90
species:ncbi:28154	90
species:ncbi:195883	90
species:ncbi:35703	90
species:ncbi:1516	90
species:ncbi:103355	90
species:ncbi:29552	90
species:ncbi:85712	90
species:ncbi:185735	90
species:ncbi:357502	90
species:ncbi:72496	90
species:ncbi:12917	90
species:ncbi:29856	90
species:ncbi:2714	90
species:ncbi:9929	90
species:ncbi:1921	90
species:ncbi:111615	90
species:ncbi:76338	90
species:ncbi:40480	90
species:ncbi:63131	90
species:ncbi:94845	90
species:ncbi:6908	90
species:ncbi:10228	90
species:ncbi:138046	90
species:ncbi:116150	90
species:ncbi:4560	90
species:ncbi:853	90
species:ncbi:288499	90
species:ncbi:36656	90
species:ncbi:1098	90
species:ncbi:40949	90
species:ncbi:5490	90
species:ncbi:4576	90
species:ncbi:31742	90
species:ncbi:46793	90
species:ncbi:89636	90
species:ncbi:91349	90
species:ncbi:70919	90
species:ncbi:265456	89
species:ncbi:85106	89
species:ncbi:74420	89
species:ncbi:226678	89
species:ncbi:3679	89
species:ncbi:3767	89
species:ncbi:42399	89
species:ncbi:42440	89
species:ncbi:723	89
species:ncbi:185214	89
species:ncbi:355589	89
species:ncbi:4920	89
species:ncbi:282688	89
species:ncbi:1517	89
species:ncbi:37333	89
species:ncbi:4779	89
species:ncbi:1913	89
species:ncbi:34899	89
species:ncbi:32053	89
species:ncbi:9736	89
species:ncbi:8037	89
species:ncbi:136218	89
species:ncbi:36821	89
species:ncbi:69266	89
species:ncbi:9790	89
species:ncbi:53408	89
species:ncbi:6571	89
species:ncbi:4768	89
species:ncbi:40137	89
species:ncbi:51750	89
species:ncbi:1915	89
species:ncbi:7046	89
species:ncbi:61183	89
species:ncbi:164	89
species:ncbi:172267	89
species:ncbi:37360	88
species:ncbi:65672	88
species:ncbi:113208	88
species:ncbi:347913	88
species:ncbi:6110	88
species:ncbi:64468	88
species:ncbi:3528	88
species:ncbi:12844	88
species:ncbi:200917	88
species:ncbi:55320	88
species:ncbi:48563	88
species:ncbi:272	88
species:ncbi:36181	88
species:ncbi:321389	88
species:ncbi:66437	88
species:ncbi:7913	88
species:ncbi:75838	88
species:ncbi:1083	88
species:ncbi:27638	88
species:ncbi:60913	88
species:ncbi:212058	88
species:ncbi:6924	88
species:ncbi:6390	88
species:ncbi:43425	88
species:ncbi:95485	88
species:ncbi:47879	88
species:ncbi:34386	88
species:ncbi:20676	88
species:ncbi:33964	88
species:ncbi:110620	88
species:ncbi:173943	87
species:ncbi:93006	87
species:ncbi:59275	87
species:ncbi:413686	87
species:ncbi:47308	87
species:ncbi:170843	87
species:ncbi:128184	87
species:ncbi:157069	87
species:ncbi:3845	87
species:ncbi:77173	87
species:ncbi:55497	87
species:ncbi:28082	87
species:ncbi:13818	87
species:ncbi:180772	87
species:ncbi:64696	87
species:ncbi:8716	87
species:ncbi:37189	87
species:ncbi:36777	87
species:ncbi:90258	87
species:ncbi:82517	87
species:ncbi:67854	87
species:ncbi:1127	87
species:ncbi:4066	87
species:ncbi:280486	87
species:ncbi:192464	87
species:ncbi:420257	87
species:ncbi:12241	87
species:ncbi:28545	87
species:ncbi:106582	87
species:ncbi:30325	87
species:ncbi:298	87
species:ncbi:4121	87
species:ncbi:34467	87
species:ncbi:497762	87
species:ncbi:8954	87
species:ncbi:5308	86
species:ncbi:59067	86
species:ncbi:41882	86
species:ncbi:1583	86
species:ncbi:27404	86
species:ncbi:60710	86
species:ncbi:88731	86
species:ncbi:6186	86
species:ncbi:147208	86
species:ncbi:83951	86
species:ncbi:44283	86
species:ncbi:586133	86
species:ncbi:48192	86
species:ncbi:246432	86
species:ncbi:37133	86
species:ncbi:3991	86
species:ncbi:34924	86
species:ncbi:94327	86
species:ncbi:72488	86
species:ncbi:66262	86
species:ncbi:46731	86
species:ncbi:31909	86
species:ncbi:110539	86
species:ncbi:38941	86
species:ncbi:29095	86
species:ncbi:212593	86
species:ncbi:114937	86
species:ncbi:83906	86
species:ncbi:158387	86
species:ncbi:482537	86
species:ncbi:1571	86
species:ncbi:2052	86
species:ncbi:63406	85
species:ncbi:6189	85
species:ncbi:84387	85
species:ncbi:4916	85
species:ncbi:10707	85
species:ncbi:56877	85
species:ncbi:71234	85
species:ncbi:38632	85
species:ncbi:7821	85
species:ncbi:30085	85
species:ncbi:32352	85
species:ncbi:266040	85
species:ncbi:5520	85
species:ncbi:8723	85
species:ncbi:46617	85
species:ncbi:34604	85
species:ncbi:54061	85
species:ncbi:2885	85
species:ncbi:204773	85
species:ncbi:52773	85
species:ncbi:152480	85
species:ncbi:59628	85
species:ncbi:29019	85
species:ncbi:2051	85
species:ncbi:56781	85
species:ncbi:7266	85
species:ncbi:30455	85
species:ncbi:885	85
species:ncbi:135647	85
species:ncbi:37173	85
species:ncbi:27988	85
species:ncbi:262177	84
species:ncbi:458959	84
species:ncbi:5728	84
species:ncbi:29320	84
species:ncbi:34073	84
species:ncbi:83262	84
species:ncbi:4918	84
species:ncbi:56029	84
species:ncbi:38143	84
species:ncbi:53179	84
species:ncbi:8240	84
species:ncbi:6662	84
species:ncbi:40366	84
species:ncbi:8298	84
species:ncbi:59525	84
species:ncbi:377294	84
species:ncbi:7000	84
species:ncbi:44030	84
species:ncbi:141349	84
species:ncbi:321607	84
species:ncbi:1926	84
species:ncbi:107401	84
species:ncbi:38451	84
species:ncbi:498392	84
species:ncbi:523089	84
species:ncbi:34603	84
species:ncbi:37192	84
species:ncbi:154765	84
species:ncbi:10684	84
species:ncbi:55520	84
species:ncbi:36177	84
species:ncbi:41428	84
species:ncbi:78083	84
species:ncbi:56187	83
species:ncbi:63822	83
species:ncbi:157553	83
species:ncbi:46024	83
species:ncbi:37020	83
species:ncbi:310761	83
species:ncbi:60591	83
species:ncbi:60175	83
species:ncbi:6494	83
species:ncbi:117272	83
species:ncbi:29163	83
species:ncbi:35523	83
species:ncbi:35744	83
species:ncbi:104355	83
species:ncbi:5682	83
species:ncbi:56778	83
species:ncbi:310783	83
species:ncbi:5005	83
species:ncbi:68876	83
species:ncbi:39510	83
species:ncbi:7943	83
species:ncbi:329111	83
species:ncbi:12262	83
species:ncbi:6644	83
species:ncbi:41456	83
species:ncbi:317564	83
species:ncbi:6376	83
species:ncbi:49314	83
species:ncbi:8643	83
species:ncbi:111784	83
species:ncbi:35872	83
species:ncbi:174621	83
species:ncbi:83675	83
species:ncbi:36659	83
species:ncbi:50024	83
species:ncbi:36103	83
species:ncbi:45834	83
species:ncbi:201502	82
species:ncbi:2969	82
species:ncbi:7250	82
species:ncbi:70142	82
species:ncbi:52443	82
species:ncbi:5941	82
species:ncbi:42270	82
species:ncbi:114234	82
species:ncbi:50373	82
species:ncbi:58236	82
species:ncbi:97393	82
species:ncbi:74426	82
species:ncbi:9638	82
species:ncbi:292239	82
species:ncbi:12894	82
species:ncbi:93385	82
species:ncbi:575	82
species:ncbi:10838	82
species:ncbi:5707	82
species:ncbi:192213	82
species:ncbi:78355	82
species:ncbi:204918	82
species:ncbi:483143	82
species:ncbi:29037	82
species:ncbi:2274	82
species:ncbi:94289	82
species:ncbi:3986	82
species:ncbi:6884	82
species:ncbi:28478	82
species:ncbi:9543	82
species:ncbi:10371	82
species:ncbi:7725	82
species:ncbi:56557	82
species:ncbi:13397	82
species:ncbi:191316	82
species:ncbi:51671	82
species:ncbi:7673	82
species:ncbi:55564	82
species:ncbi:27615	81
species:ncbi:126797	81
species:ncbi:456472	81
species:ncbi:102904	81
species:ncbi:4897	81
species:ncbi:9464	81
species:ncbi:101201	81
species:ncbi:209446	81
species:ncbi:154827	81
species:ncbi:4443	81
species:ncbi:85761	81
species:ncbi:108428	81
species:ncbi:52471	81
species:ncbi:260684	81
species:ncbi:34779	81
species:ncbi:223287	81
species:ncbi:12985	81
species:ncbi:76867	81
species:ncbi:215227	81
species:ncbi:318062	81
species:ncbi:27326	81
species:ncbi:144185	81
species:ncbi:34028	81
species:ncbi:72550	81
species:ncbi:35626	81
species:ncbi:291940	81
species:ncbi:13363	81
species:ncbi:47065	81
species:ncbi:1967	81
species:ncbi:102211	81
species:ncbi:34614	81
species:ncbi:77166	81
species:ncbi:68725	81
species:ncbi:1535	80
species:ncbi:87259	80
species:ncbi:2736	80
species:ncbi:273371	80
species:ncbi:42354	80
species:ncbi:53992	80
species:ncbi:35231	80
species:ncbi:31600	80
species:ncbi:53200	80
species:ncbi:99345	80
species:ncbi:1447	80
species:ncbi:63351	80
species:ncbi:28454	80
species:ncbi:3073	80
species:ncbi:55518	80
species:ncbi:59160	80
species:ncbi:57706	80
species:ncbi:547106	80
species:ncbi:115647	80
species:ncbi:33035	80
species:ncbi:28110	80
species:ncbi:27807	80
species:ncbi:217634	80
species:ncbi:310391	80
species:ncbi:9794	80
species:ncbi:86794	80
species:ncbi:9468	80
species:ncbi:38142	80
species:ncbi:53007	80
species:ncbi:36673	80
species:ncbi:260202	80
species:ncbi:3909	80
species:ncbi:30991	80
species:ncbi:64668	80
species:ncbi:30522	80
species:ncbi:279009	80
species:ncbi:5854	80
species:ncbi:1922	80
species:ncbi:50422	80
species:ncbi:97096	80
species:ncbi:410	80
species:ncbi:10449	80
species:ncbi:59474	80
species:ncbi:1427	80
species:ncbi:29920	80
species:ncbi:29443	80
species:ncbi:467210	80
species:ncbi:37176	80
species:ncbi:216498	80
species:ncbi:4516	80
species:ncbi:38041	79
species:ncbi:29003	79
species:ncbi:8161	79
species:ncbi:33013	79
species:ncbi:223995	79
species:ncbi:7612	79
species:ncbi:266091	79
species:ncbi:86174	79
species:ncbi:5066	79
species:ncbi:106683	79
species:ncbi:56268	79
species:ncbi:353206	79
species:ncbi:178606	79
species:ncbi:42475	79
species:ncbi:97751	79
species:ncbi:34274	79
species:ncbi:61819	79
species:ncbi:181291	79
species:ncbi:458692	79
species:ncbi:35761	79
species:ncbi:30212	79
species:ncbi:95463	79
species:ncbi:223852	79
species:ncbi:2787	79
species:ncbi:2061	79
species:ncbi:418415	79
species:ncbi:37167	79
species:ncbi:36312	79
species:ncbi:91753	79
species:ncbi:321369	79
species:ncbi:128203	79
species:ncbi:212035	79
species:ncbi:37547	79
species:ncbi:5093	79
species:ncbi:354276	79
species:ncbi:72359	79
species:ncbi:7221	79
species:ncbi:54800	79
species:ncbi:28929	79
species:ncbi:8705	79
species:ncbi:51316	79
species:ncbi:566	79
species:ncbi:51288	79
species:ncbi:13129	79
species:ncbi:59011	79
species:ncbi:1341	79
species:ncbi:81845	78
species:ncbi:47929	78
species:ncbi:38773	78
species:ncbi:39086	78
species:ncbi:199623	78
species:ncbi:309271	78
species:ncbi:4214	78
species:ncbi:51663	78
species:ncbi:29272	78
species:ncbi:121573	78
species:ncbi:1536	78
species:ncbi:107463	78
species:ncbi:51543	78
species:ncbi:8668	78
species:ncbi:5630	78
species:ncbi:82095	78
species:ncbi:337941	78
species:ncbi:9923	78
species:ncbi:60191	78
species:ncbi:59617	78
species:ncbi:1855	78
species:ncbi:114947	78
species:ncbi:8846	78
species:ncbi:8053	78
species:ncbi:83999	78
species:ncbi:55149	78
species:ncbi:4788	78
species:ncbi:1871	78
species:ncbi:64884	78
species:ncbi:37645	78
species:ncbi:6618	78
species:ncbi:42197	78
species:ncbi:216990	78
species:ncbi:4307	78
species:ncbi:28583	78
species:ncbi:138534	78
species:ncbi:75706	78
species:ncbi:76776	78
species:ncbi:98395	78
species:ncbi:146995	78
species:ncbi:223870	78
species:ncbi:13750	78
species:ncbi:66766	78
species:ncbi:138298	78
species:ncbi:94625	78
species:ncbi:375272	78
species:ncbi:35827	78
species:ncbi:97485	78
species:ncbi:58944	78
species:ncbi:10169	78
species:ncbi:45573	78
species:ncbi:5814	78
species:ncbi:74111	78
species:ncbi:104103	78
species:ncbi:126679	78
species:ncbi:135200	77
species:ncbi:190	77
species:ncbi:85363	77
species:ncbi:1246	77
species:ncbi:75567	77
species:ncbi:209559	77
species:ncbi:7507	77
species:ncbi:7220	77
species:ncbi:33923	77
species:ncbi:95648	77
species:ncbi:2822	77
species:ncbi:6871	77
species:ncbi:46612	77
species:ncbi:75704	77
species:ncbi:63341	77
species:ncbi:57865	77
species:ncbi:45463	77
species:ncbi:66662	77
species:ncbi:42684	77
species:ncbi:158555	77
species:ncbi:94247	77
species:ncbi:184540	77
species:ncbi:100823	77
species:ncbi:8358	77
species:ncbi:35122	77
species:ncbi:41378	77
species:ncbi:10020	77
species:ncbi:158327	77
species:ncbi:45634	77
species:ncbi:469753	77
species:ncbi:50053	77
species:ncbi:40742	77
species:ncbi:9791	77
species:ncbi:2144	77
species:ncbi:127461	77
species:ncbi:476434	77
species:ncbi:148819	77
species:ncbi:32260	77
species:ncbi:53249	77
species:ncbi:90246	76
species:ncbi:569589	76
species:ncbi:59124	76
species:ncbi:219593	76
species:ncbi:4786	76
species:ncbi:122291	76
species:ncbi:37636	76
species:ncbi:136221	76
species:ncbi:6148	76
species:ncbi:38872	76
species:ncbi:2880	76
species:ncbi:58216	76
species:ncbi:6442	76
species:ncbi:147210	76
species:ncbi:186751	76
species:ncbi:120794	76
species:ncbi:94644	76
species:ncbi:279632	76
species:ncbi:8439	76
species:ncbi:30331	76
species:ncbi:2317	76
species:ncbi:66271	76
species:ncbi:9117	76
species:ncbi:3075	76
species:ncbi:70285	76
species:ncbi:39447	76
species:ncbi:51246	76
species:ncbi:27679	76
species:ncbi:107322	76
species:ncbi:265354	76
species:ncbi:103745	76
species:ncbi:8213	76
species:ncbi:30326	76
species:ncbi:27788	76
species:ncbi:129105	76
species:ncbi:10224	76
species:ncbi:33922	76
species:ncbi:6848	76
species:ncbi:84782	76
species:ncbi:2248	76
species:ncbi:53719	76
species:ncbi:59817	76
species:ncbi:451379	76
species:ncbi:33972	76
species:ncbi:38705	76
species:ncbi:41447	76
species:ncbi:1802	75
species:ncbi:123337	75
species:ncbi:1686	75
species:ncbi:72360	75
species:ncbi:425641	75
species:ncbi:39944	75
species:ncbi:142972	75
species:ncbi:48269	75
species:ncbi:90936	75
species:ncbi:55605	75
species:ncbi:68825	75
species:ncbi:105199	75
species:ncbi:121845	75
species:ncbi:153213	75
species:ncbi:60217	75
species:ncbi:9551	75
species:ncbi:431188	75
species:ncbi:147425	75
species:ncbi:43725	75
species:ncbi:7437	75
species:ncbi:39448	75
species:ncbi:1702	75
species:ncbi:537921	75
species:ncbi:4499	75
species:ncbi:29446	75
species:ncbi:436393	75
species:ncbi:28528	75
species:ncbi:37172	75
species:ncbi:35660	75
species:ncbi:46215	75
species:ncbi:37591	75
species:ncbi:329639	75
species:ncbi:63407	75
species:ncbi:34655	75
species:ncbi:37541	75
species:ncbi:83816	75
species:ncbi:27708	75
species:ncbi:103485	75
species:ncbi:272948	75
species:ncbi:30308	75
species:ncbi:157072	75
species:ncbi:52288	75
species:ncbi:180822	75
species:ncbi:355937	75
species:ncbi:86027	75
species:ncbi:63234	75
species:ncbi:135777	74
species:ncbi:1348	74
species:ncbi:10626	74
species:ncbi:288676	74
species:ncbi:53893	74
species:ncbi:110309	74
species:ncbi:28477	74
species:ncbi:107265	74
species:ncbi:37548	74
species:ncbi:82522	74
species:ncbi:59528	74
species:ncbi:76130	74
species:ncbi:77302	74
species:ncbi:405	74
species:ncbi:436495	74
species:ncbi:357850	74
species:ncbi:64176	74
species:ncbi:289665	74
species:ncbi:41061	74
